annotation_id,review_id,cleaned_review_text,rating,human_label,notes
252,0c1c391a800093f0a37a98c37d4b5c3a1429fc5aee00d640d4f9b1dd436bb74d,I lose connection when using the right headset Getting frustrated with these earphones,2.0,FUNCTIONALITY,
253,eb52391cdd6ab44159e592ad4ac1a0a84d45425fc6204a45726c85d72e2bdb7a,Perfect - thanks!,5.0,NO_COMPLAINT,
254,99b861e470f63563504157678d6663d38954bdc16c98dd1426131280586282f0,"Ya know, I got these after one of the Discord groups I am in recommended them. I am NOT a BA (Balanced Armature) fan. I MUCH prefer the DD sound (Dynamic Driver) as the bass and mids to me are much better presented but, that conversation/fight is for another day. I have been listening to the AS-10 for about 2 weeks now and I like them. I do not love them but I like them. VERY well balanced sound throughout the sound scale. Bass is present and decent. Mids are nice and smooth. Trebel is nice and well presented. For the price, a VERY solid set and one that can be easily driven from your phone or iPad without the use of a portable AMP. Now, let's talk about running it through an amp. No need to crank the AMP. I use a well-known AMP (actually I have two of them, one for the desktop and one for the laptop) and I find this is where the AS-10 sounds the best. It seems a little more balanced power across the spectrum allows the AS-10 to shine just a bit more. The clarity is fantastic. The bass seems to have a little more presence and the mids are right there in your ear. Overall, this is a very well balanced set and one I would recommend for music listening on the go or even off a desktop/portal DAC/AMP setup. I DO NOT recommend this set for gaming. As a matter of fact, I do not recommend ANY pure BA setups for gaming. Yes, you can hear the sound from the game but, in my humble opinion, BA's el-sucko at the positioning of others in the game. Meaning, yes, you can hear others in the game but you cannot tell where they are. Behind you? To the side? You end up spinning in circles trying to find your foe while he/she unloads on you. You need a good DD IEM or headphone for gaming. Music = Very good. Gaming - Oh...no. Good luck.",5.0,NO_COMPLAINT,
255,8a83f7f634b1d36bad18002e4636863b8a466af1e1fc7f56e1cdc8acbf9933cc,I can still hear noises. Battery don't work long. And least then 6 months they stopped working. And Panasonic will not replace the item.,1.0,FUNCTIONALITY,
256,a7b24f01798fa911c3a813c6c3966b4a2a16ed4b4dae7ecc01eec9bd6ec96f70,Great value and works well!!!,5.0,NO_COMPLAINT,
257,7b1f61da4fdc22f13a927600b3ce3c9f13a9a01ba9ef4acec12a121f853677e0,Product worked fine for 3 months then the right headphone fell apart.,1.0,BUILD_QUALITY,
258,a911e0f450693e9e5323b8b84ec296d07dffe636a74333bc4178ccde116f5d73,Great sound quality. You just have to find the right fitting pair of ear buds. They come with a variety of sizes.,5.0,NO_COMPLAINT,
259,1ad3343febbb804e63dd501baa5361d21d499899b8955e476b256793694f3cdf,"My 9yr old loves this headphone, makes a nice gift 🎁",5.0,NO_COMPLAINT,
260,19e436d542ef52393135cf9aed9484da5b0825948767089a96cbcb0afe80e4bb,"I've had these for nearly a week now, and here are my impressions so far. First though, I had been using the Klipsch S4 earbuds prior to these for a few years now. I liked them, but decided to try these for several reasons. First among them, the S4 buds were high quality but very low durability. The second was the significantly higher price. KLIPSCH S4 DURABILITY CONCERNS: After quite a bit of use, one bud fell apart which I was able to repair with glue, the cable had cuts down to the wire, and the plug had been completely broken but with some soldering and rubberbands, I was able to makeshift something of use. RHA Buds: So far, I don't have any negative opinions about the sound quality. I think the S4 buds with the bass booster had more base built in, but with a tweak to my equalizer, I'm perfectly happy with the RHA's base. Tone is just as clear as the S4 buds, and they are just as comfortable. The fabric cable does have a greater tendency to become more tangled over the standard rubber cable. But if it results in greater durability, then I'll gladly make that trade off. Overall, I'm very happy with this purchase.",5.0,BUILD_QUALITY,
261,b105b227cb37ac09a06b879aa2bc683f289ccf85f569ea29344dbfc4d8047e32,"UPDATE: DO NOT WASTE YOUR $20! I READ THE REVIEWS BUT GAVE A CHANCE. BIG MISTAKE, THE CHARGE PART FELL APART, AFTER I WAS ESPECIALLY GENTLE BECAUSE OF THE REVIEWS. MY OLD PAIR STILL GONG. I WILL PURCHASE A BACKUP PAIR ELSEWHERE. I purchased another pair, so while charging one pair I've got a backup. I use for basic stuff, videos, phone calls, so I can't really attest to music quality. Good sound for my needs. Good quality for the price imo. Paired easy. The ear bands are not adjustable by bending anymore but will suffice, still comes with nice little case & extra ear pieces in different sizes. Hopefully the charging area will not fall apart like others have mentioned. Overall happy with my purchase.",1.0,BUILD_QUALITY,
262,fa47e0b198fe41989ceccd9eb2cba05445072499472c5fb2cf140a84c7009c9d,I used this the day it arrived. I've had it a month now it still works great. i connect it to my computer to watch movie. I connect it to my Ipod to listen to music. I connect it to my phone to talk hands free. It works great.,4.0,NO_COMPLAINT,
263,a479885ed19891571765871eb02f00a6aa9fb13f2266bb794c3f6bbf6908cb02,"Ordered once and they arrived, broken. Just wouldn't turn on. Returned them. Ordered them again, and they again arrived broken, wouldn't turn on. I have the backbeat pro's and love them so I was hoping for a reliable exercise pair but these seem to have a high probability of arriving broken.",1.0,SHIPPING,
264,f7788d3b6342120075085e015f2a6265fb68f37a53cf7604cf9cc2af5c3165dc,"Terrible. Earphones worked well for about 2 months, then left earbud stopped. Went to soundpeats website to look for troubleshooting help and warranty info. It was virtually non-existent. There was a Q & A about resetting the earphones as a way of troubleshooting but no instructions. Sent email but so far no real response. Save your money. They look nice but the company does not stand behind it's product.",1.0,FUNCTIONALITY,
265,9c50a20cb6fd574af76b0850abb67fcd8d5ca76b53a5fa2b98fe30f225050999,"It didn't meet my expectations. I was looking for bluetooth earphones that could change tracks easily. You can change tracks, but it is the same button as the volume. It states to change the track you hold the volume button, but it was very inconsistent about when it would change tracks. Though more than half the time it wouldn't change the track at all no matter how many different combinations of pressing the button I did (hold for 1 sec, 2 sec, 3 sec, press it 2x, 3x in a row). Also, there were a lot of different ear piece fits and it was very confusing about how to use them. There were no instructions on the orientation or function of all the different pieces.",1.0,FUNCTIONALITY,
266,b2a4bb61820c3b57d3c216435ff4b0fb3c93b4c229302b482da163519db96970,I have never been so disappointed in a earbud before. I bought 2 because I loved the design. The first day I used it the retractable mechanism broke as I was trying to retract it. I started using the second one because I thought it was a fluke thing. But after about a week of using that one the right earbud fell apart and is now in 2 pieces. I would not waste my money on this ever again.,1.0,BUILD_QUALITY,
267,88850a949125715ad91b2b5000aa640c42e63f27f05ab28ee568482238fd3409,"good product, although still a little big for small ears. but the price is really good for this product.",5.0,NO_COMPLAINT,
268,c4134ba622bb5e6e4c2af70c86abaa1a75a2f0806e0747967721f9ac379e2ecc,"Works well for zoom meetings and apps on computer. I’m a remote teacher and purchased this to make life easier and to hear the students better. However, I have little ears, does not stay in my ear, keeps falling out, even with the the included sized rubber adapters. And hurts my ear.",3.0,FIT_COMPATIBILITY,
269,300257242c825cca7155c51da537a18af32e19ce57c3c38e23cd458017e1b5b6,It was great for about a week then totally stopped working. Tried to pair with another device no luck. Can't recommend.,1.0,FUNCTIONALITY,
270,c11a5955830c6836fd9535b5f4fb5914f5d0545570580a2be720b356c7f9bc3e,"These have amazing sound quality, great noise cancellation and fit like a glove. I love that they come with extra pieces to make it a more custom fit. The package arrived well packed and I LOVE that you have the ability to charge your phone from the case! I loved the previous model but already know I will reach for these just for the sound quality! I really like that there is an led display for charging feedback on the ear pieces and how far along they are to a charge. The charging port also has a rubber closure that keeps it free of dust. Looking forward to these for the noise cancellation for meditation and bilateral neural beats. I really can’t get over the sound quality. Love these! They are also super secure in your ear for working out. Comfortable as well! Overall great purchase. Highly recommend!",5.0,NO_COMPLAINT,
271,7a8f631866f1fdfa874907575d6fb69dcb0f7c569d6587191bbfca6c71ec3c10,"It took forever to get here (came from Hong Kong). No instructions, yet easy to figure out.Sound quality is really good! For $3.40, it was worth it. I highly recommend this provider if you are not in a hurry.",4.0,NO_COMPLAINT,
272,d087bf1fdb197fd0a6851e07ee083e6b1109b62ad699fed0d010a2d3fd2d3019,Broke in 2 days. Fell apart,1.0,BUILD_QUALITY,
273,30345b8c6b524a4a4a0d7dc4b53f419aed5b3df913f564970ea99c26ad1c8568,"If you want the best possible sound quality Bluetooth headsets, get an AudioTechnica AT-PH05BT - a standalone Bluetooth headphone receiver/amp. Add to that a better headset. If you like Sony, I like the MDR7506 A LOT. Sadly the AT-PH05BT is only sold in Japan, but you can order it via Amazon (see my review on how to use it). But back to reality... Do not be misled by Amazon: the MDR10RBT IS NOT A NEWER MODEL OF THESE. Sony still makes these and quite honestly there's really no comparison. I can tolerate the MDR10RBTS for certain kinds of light classical music, but only when I don't have these with me. These still are not perfect-enough sounding to rate 5 stars. These are quite comfortable; the sound stage is just about right; frequency response is too bass-heavy (worth 1 start deduction), but not excessively so; the sound quality (other than the bass) is quite good on what I've heard so far via internet radio w/Bluetooth (Verdi Requiem, #4 of Richard Strauss's 4 last songs and J. S. Bach cantata BWV 35). The large orchestras sound like the hall is too live (bass again); the vocals are crystal clear and quite beautiful; the organ and harpsichord (a tad unusual in combination) are excellent (organ is one of the few places where extra bass is almost good). The sound is involving, but not riveting (see my review of Shure SRH-840 (wired) - those are riveting). Not being riveting is not a bad thing if you're trying to listen and do other things at the same time. The JVC HARX900s (wired) are also good in that regard. Bluetooth reception and signal processing are excellent. Even on Bluetooth, the sound is not fatiguing (modulo bass again). Because of the cleanliness of sound there's a temptation to play them too loudly. All cans are fatiguing when they're to loud for too long. The documentation shows 2 different audio cables. Mine only came with one (as did my MDR10RBTs): the regular 3.5mm TRS sound one. The mic/phone cable (with TRRS connectors (two rings)) was not present. Despite warnings to the contrary, any high quality cable with 3.5mm TRS connectors (one ring) will work OK for regular listening use. I use my Shure SRH840s for critical listening and my AKG k240s for casual listening (or my JVC HARX900s for even more casual listening). These are an acceptable wireless alternative. They're pretty bulky to carry around (other on one's head): they only fold flat; the don't collapse. I also replaced their nice-but-a-tad-tight pouch with a large GoodCans one. I use this one's pouch for my mdr10rbts, which come in a pouch that's way too small. Bottom line: They're steep, but not out of line and for Bluetooth headsets (without an intermediate device) you can't do better.",4.0,FIT_COMPATIBILITY,
274,2c079ea6b27d6e277d82f9fe472674db3fb31ae1738b500f942878f7ef1f9c0a,They never worked. Not a sound.,1.0,FUNCTIONALITY,
275,05e25068e7729a7be21025224f0803080fed2ce3b017f819b20c01e1ac7d3f83,"Sound is great, has a good bass to it. The battery lasts a long time, as well as the earbud is more comfortable than most. Really enjoy these and use them every day.",5.0,NO_COMPLAINT,
276,e26cc5414482e113cac633b6d75520184ad798a5cf8054afee4b98e2df976789,Sound goes in and out for about the first 10 minutes or until it gets warmed up! Drives me crazy! And good luck getting the company to respond to any concerns you have. They’ve got your dollar and you’re now history!,3.0,FUNCTIONALITY,
277,eb7954a0a52f1cb2658e39fca9e2b7267b85a912f411eca6ffdb407c2d8d7c73,One of the ear pieces fell apart after a few uses and I mean maybe 5. but before that it was a good product.,1.0,BUILD_QUALITY,
278,f88d306133a88299f7d0650de0817df5eb65e553baa83de0bc6abb10401f4bd6,"Cord fell apart within 1 day of use. The part that fell apart is where there is a volume control, it literally came apart causing the wires to separate making the headphones useless without a new cord!! Now I will say I can use an regular auxiliary cord and make these headphones work. However I shouldn't have to buy another cable a day after opening a new pair of headphones. Please also note this review is for the blue/white ones with the volume control. We also have a pair of purple/white ones that do not have the volume control and they seem to be holding up fine after 1 day.",1.0,BUILD_QUALITY,
279,67d03ff15a01b1dc75146b99e334d2412ae52bda1ce7f44267db15f335c658ea,I wanted something similar to apple AirPods since those do not fit into my ear properly so I purchased these and they are perfect for my needs. Highly recommend!,5.0,NO_COMPLAINT,
280,28d7d28662d82fa295f069abc6fda495b087cbbe6e846cb964e2d8a3cb4d6247,"Good product for the price, charge lasts about 2 hours.",4.0,NO_COMPLAINT,
281,bc8dad0fe1168add483b2b3e9b317ff74cb534575cfb5b60a0b2235c8eecf5d2,Love the sound and supper bass on these phones. I'm using open year phones for the first time and liked how you can hear the music and everybody around you. Perfect for travel and driving. These phones are comfortable and I can use them for zoom calls and phone calls all day long.,5.0,NO_COMPLAINT,
282,e823045a0c8edbbc23c6be5639008e8270d246efe6ad5f43fa875c2e8fcd986d,Works great. No issues with pairing or operation. Holds charge as expected. Works and appears just like a new unit.,5.0,NO_COMPLAINT,
283,ffe436ff1fd90cbecdc27b46de6260531d8c5fa7f3a90d92f789c82a1d43f032,"After a run, I was stretching and then left the park. I later noticed I was missing an earbud. I looked everywhere and could not find it. A week later I parked in the same spot and was stretching and saw my earbud on the ground - the amazing part was that it still worked because over that week there was an ice storm and then about 6 inches of snow. It still works without a problem.",5.0,NO_COMPLAINT,
284,ec7b7605ca5f822cfc96ab4cb9c6314b1ea163e5659f41455927f99902f41254,"Very poor quality, I bought two of these headphones and they both fell apart quickly. Sound quality not very good and microphone did not work",2.0,BUILD_QUALITY,
285,a3c793e46f8537e223d605586730a017ee8dc0583e756c85a94058f9edc4420c,this product arrived broken,1.0,SHIPPING,
286,63c1573001ce60cbda02bf4863f42572a7a3f057c3be6091dff6714186e86d4d,"Got these as a gift for my daughter and she really likes them! Sound quality is great, comfortable to wear, such a pretty color! She uses them with her iPhone and they works great! They are also a great quality and are very durable so it’s great for kids!",5.0,NO_COMPLAINT,
287,ba1653ea58dea62b391081c873fe2759f73fad560504c8d09269ff2754358244,"I love these, but after about a month the small mesh wiring around the area that the earphone tips attach to come off (for an unknown reason). Not the best for bass sound either, however, you still get great quality sound in comparison to many other earbuds. I especially love the fact that they come with so many earphone tips. Unfortunately, I have small ears so a majority of them don't fit my ears, but I appreciate the willingness to offer extra.",4.0,FIT_COMPATIBILITY,
288,f296e2a5a383d414158e6f530582a6a13e434e6fdea8602d0f056b735e3e0506,Comfortable enough even though the band would slide down on my forehead. I guess my head is too small. But I've only use the headphones a handfull of times and the right side stopped working. And I can't even return them for a full refund because the refund date expired 7 days ago. Definitely not worth $39.99.,1.0,FUNCTIONALITY,
289,e2a21cf6250f0a2f22b6d2e51662d7f9c319e666a685e7363ef6d9b768cd6253,They stopped working about 2 months after I got them.,2.0,FUNCTIONALITY,
290,302dc621df6c17e35a1d7704bef198759235029cfddb595f93f4d0a4c935cc3c,Perfect for airlines etc. it has the 3.5 m plug. However I bought a good adapter so I can use them with my iPhone 10. I love them. The only drawback is when I listen during the night my husband says he can hear a hiss and it bothers him. I however can’t hear anything in background at all,5.0,NO_COMPLAINT,
291,342023a80ab6b56f04c998793d6ec187043e0d99057bd3c84927b69eb60610ac,Won't charge and doesn't work after 7 months of light use.,2.0,FUNCTIONALITY,
292,746ac5e414d81a44fd0548a945e58201050cdf099a5aa6f5421af46ad208c593,"Frist pair fell apart after a year of use, but Symphonized sent a replacement. Have the new pair for about a month and they work well. Will try to update this review in a year.",4.0,BUILD_QUALITY,
293,7f7cc9eb172c48fe531981b0257efdbe180e59ac277cbefe9b9d7afe08e36fb0,Item stopped working in one ear this week. I don't think I abused it. Nice sound but now that it stopped working they are not worth it. I'm beyond the return period but I think they should have worked much longer than this.,1.0,FUNCTIONALITY,
294,205a75eed2c067e391bdd3f3936bd283b7a1b7a372ef9e15b537826d2e9c5227,The headphone earbuds fell apart within the first week; don't waste your money.,1.0,BUILD_QUALITY,
295,17d67b95e1f1bc256978aefcffb0d471ea66b4897dc1b33f0f62b7c0c2ff52d5,I bought this and used it regularly when driving to obey CA laws. Only real complaint is the rubber ear pieces don't fit my ear as tight as I'd like.,4.0,FIT_COMPATIBILITY,
296,96878b59c546c2d752383ec8f6764b28a7cdcc008bdc8196ad285dcfe50a12e2,They arrived broken.,1.0,SHIPPING,
297,5e9719ca880c23b2a3e2199aaaa1cf09cc630789e078b5fde6e983d616ae74ca,Awesome product. Works well. Nice clarity.,4.0,NO_COMPLAINT,
298,1f450460ef88e4b55f1c5e052002efb4d238a16368d8adac38819a6575c64ae8,The product came with no instructions whatsoever. There is apparently no means to assure that the pads adhere to the speakers. Mine were continually falling off. They work acceptably otherwise but the headphone pads are certainly not the same as the original equipment -- which my dog chewed up!,1.0,BUILD_QUALITY,
299,9dd6509e989118b7012bed89d3e791abed72eeceda07aee80433de35fccabbdb,"Decent sound and they feel comfortable, but flimsy construction. They fell apart after a few weeks, and they've just been sitting at my desk.",2.0,BUILD_QUALITY,
300,757fe802c7d5d92b2a060c9463f6ffb41129b9226c7ff1249ca5c0e7484003cb,Terrible audio quality & earbuds don't fit inside ears.,1.0,FIT_COMPATIBILITY,
301,80b484120c7b7f8bf40a17f2e9e7c8d6f4502dd7d6d5987ff527f7d46c5d6379,"The microphone on the right earbud stopped working after 4 months of owning them! It's a shame, cause they're a great product so I'm disappointed they didn't last.",1.0,FUNCTIONALITY,
302,74c85a7e307b5056c42da0ae3ab9a9bc9e21409bc417688b927c4e1565e82716,"Solid sound quality, good ear fit, well-designed charge case, strong battery, and THE WIRELESS WORKS PERFECTLY!!! I've tried the B&O Play E8, Bragi The Headphone, the Jaybird RUN, and the Erato Apollo 7 (basically all the contenders I could get my hands on), and NONE of them had reliable wireless performance. One earpiece would cut out from the other, or both would disconnect from the phone, with all of the above headphones. Only the Jabra Elite Sports work reliably. I've had them for almost two months now, and I haven't had a single audio dropout. Which is amazing given the issues all of the competitors have. The Apple Airpods also have great wireless performance if you have an iPhone, but I need some sound isolation for my morning train commute, so their fit/style just doesn't work for me. I added Comply foam tips in lieu of the included silicone or foam tips from Jabra, and I have pretty good sound isolation. The charging case also works perfectly, which wasn't the case for the Bragi The Headphone or the Erato Apollo 7--maddening to put your headphones on for your commute and have a voice start saying &#34;Low battery&#34; after five minutes. The Bragi and Eratos had poor designs for the cases, where the headphones wouldn't stay seated in place no matter how particular I was about the process.",5.0,NO_COMPLAINT,
303,aa9483f13b72ad386ebec4de883dd90a2a4274725dbc7738a70c16cd087215a9,Purchased for class. Simple and work well no issues,5.0,NO_COMPLAINT,
304,081598fdf57ae6d373d8bed10e6878b786ce90b4badb8db4e72b2e1bcbbee18b,"These are absolutely amazing. Sound quality is great, although maybe a bit too much bass, as one another reviewer said. No issues at all with cutting out on calls, music, or t.v. Really wish they would've kept the USB-C for this model. Honestly doesnt make sense why they would revert back to micro USB. ANC Does work well. Although I have nothing really to compare it with.",5.0,NO_COMPLAINT,
305,cf948932f52ee85d8a4fb2280f51eca33485c10d21b25b4fc75244f2ec424a84,"Great purchase! Used as ear plugs at work, use both as noise reduction and playing music doing yardwork.",5.0,NO_COMPLAINT,
306,a51c5857f992e70151546fcd54b39f7d97470e237a4db74c29f1e85b0be94e8d,Fell apart and Tozo immediately replaced the ear buds . Thank you Tozo customer service was great and expedited the delivery,5.0,BUILD_QUALITY,
307,93e1d4d5d6ca2d45ced999071e1e9a3fc6fb2524e72975c7237d5afb12e46583,"I have been buying Skullcandy headphones since The aviator model. The newer ones are mostly cheap plastic, this one arrived with a broken connector to the right earcup, the headband and earcup are connected by a piece of cheap plastic that arrived broken. Refund Bah humbug!",1.0,SHIPPING,
308,d8b26645642393647c1895deb9c6b6099e319f40c951c43b9256ec8b80f35098,"Ok, first of all people are saying no instructions, yes it does, u have to look harder, in box on the sleeve that bends, back side, slips out, about 5 X 8 instructions, use a magnifier cause super small print, but do u really need them? U plug into the side with the volume call cord and put in ur iPad or iPod or iPhone or whatever and u listen simple as that, the other cord is for sharing only if u want to sync music or share.",5.0,NO_COMPLAINT,
309,cc15b1f11854b033bcc80bb4848ad697230a8a490e48b66a5c3afec35966e705,"First off, the user manual is useless unless you can read Chinese. The only thing in English is troubleshooting. There are NO directions at all. So no instructions on how to pair or how to work controls. So I had to come pack to the item page to see if I could figure out how to even pair them with my phone. Then second issue is you only get 3 hours use time per full charge. Makes it rather pointless to have earbuds that you can only use 75% of the time. Use for 3 hours then charge for an hour. It won’t even last through a full work day. Just unboxed these and going to repack them and end them right back!",1.0,USABILITY_SETUP,
310,4a71036af1ce6806cb3697eb065b4d84efc2695dccad3db2adfccdba5d4df31b,"I bought these for my son. His Beats Solo 2 headband cracked (go figure. We paid 150 for those). I always test out the kids' electronics, so I have an understanding of how it works before I give it to them for obvious tech support reasons. The Beats always sounded nice, but these blew me away. I have read many of the interviews here, so I will go through my experience: 1. Charging. They charge nice and quick. (Not sure how long a charge holds. I saw 15 hours somewhere). If they die and you do not have a charger nearby, just use the supplied optional hard cable to jack into your device. 2. Wired quality- Very clean smooth full and rich. Loud but not super loud. Somewhat better than the wired Beats Solo2 we had. 3. Wireless quality- Freaking powerful! Way loud and full. Again, this is for my kid, I am somewhat an audiophile, but as long as there is no distortion when listening, I have no complaints, especially at these volumes. 4. Pairing- I had no problems pairing this up with my phone. In fact, I turned it on, held the Bluetooth button for a few seconds as directed, scanned for the headphones on my device and there it was. Paired and listening to music within a minute. 5. The tricky part... because this is for my kid, I understand that initial pairing might be cumbersome (like above), but subsequent connecions should be automatic-ish. So I turned it off, then back on and it came right up and connected automatically. 6 Touch controls. Worked perfectly and seamlessly. No issues for me. I didn't feel they were overly sensitive and they were not bringing up other apps, making rogue calls, too quiet, too loud, randomly fast forward or rewinding... AT.ALL. For me. 7. The jacks were secure and not loose. No falling out for me. 8. Bluetooth range. I made it downstairs in my house with several walls in between with no issues. Outside, there was no interference with the wind on the mic. 9. I did NOT test the calling features. It is not my main reason for these, as it is a nice to have, again, since this is for my son. I paid $75 for these listed at $200 originally. Now are they the very best on the market? Maybe not. But are they better than the $150 beats that are fragile as al get out... and better sounding. YES! Are they the best Headphones I ever listened to at this price point? OH HEAVENS YES!!",5.0,NO_COMPLAINT,
311,a12c5d0453d2016230577644faed4343f8a645832627fdd32536454377fcd1ec,Loved the product until it fell apart...have owned and used for about 9 months. Used them almost daily for listening while walking. Asked seller Portable Guy (as listed on invoice) if this was common for this product: “This order was placed with amazon FBA. Please contact amazon directly at to inquire about this order.” Hmmm?,1.0,BUILD_QUALITY,
312,54b60f3e1106510bca4d9f1f767f299588f2579b54f3d14c5acd0072dcba80d2,"The audio quality of these headphones is excellent. I've had mine for 2 years and I love them - totally comfortable. But, expect problems with the controls if you use them with your iPhone. Every time Apple updates the iOS, the volume controls and the center button (used for pausing and fast forwarding) have stopped working. Contacting Shure customer service is a waste of time, because they just tell you to contact Apple.",3.0,FUNCTIONALITY,
313,62cc5128bc0dd1e404889592574e41238b8035ff919664681e06c90d0f65b073,"Worked well for a group listening project. Sound quality reproduction was very good. Headphones performed as expected with no issues. Only had one use so far, so I can't say what the long term durability will be, but overall the headphones look to be well made.",5.0,NO_COMPLAINT,
314,8ad6d7bc44cecca81f6c33f420218ec7617afb75f7d4ad7f8154739b2cfc2f0b,"The sound is amazing, but the left earbud keeps disconnecting at such a frequency that it makes it impossible to enjoy. I traded them in 3 times hoping that I was simply getting defective ones, but the problem seems to be in all of them. For a 200 dollar price tag, I sure expected better of Bose. I do not recommend this product.",1.0,FUNCTIONALITY,
315,d385726f05a6c919873099ebeec108cb083373202da5e4479cddb23dc55cce54,Just what I wanted!,5.0,NO_COMPLAINT,
316,dc989a8eea6fba6f014dbab8318a92420b23930928bf65d5f3047877ff1602df,"1st pair of bluetooth headphones, cause my last pair I loved broke. I expected for $20 these would be just ok, but sound quality has been great!, no connection issues, they stay charged well, and controls on headphones work ok... fit not too tight. These are a keeper! Only reason they lost 1 star is they sent a red cord to go with Pink headphones! But not using that as long as the Bluetooth works!",4.0,FIT_COMPATIBILITY,
317,4a78bb94d22c5bd6ffbc712c73419c259305c5a42bd021002465a5988efc1f22,"noise cancelation was a new experience for me. unfortunately that feature stopped working after a week of use at work. and the next week the left earbud started annoying me by losing connection and reconnecting automatically, that was disorientating! returned for a refund without hassle",2.0,FUNCTIONALITY,
318,0745d84013529f63faaf6caf0c613a709e8674c0ebbacabfe24957a52fc5f3eb,"The audio is great and comes with 4 different size ear tips so you can get the right fight in both ears. Noise cancelling has it's limits but for the price, works great. So far one of my favorite features is the wireless charging.",4.0,NO_COMPLAINT,
319,72184f0c56ce64837b6e52dab929e995fdfe67cb820920b808eeb80c27206124,Broken after 3 uses.,1.0,FUNCTIONALITY,
320,2138d267760300c951c89c842308a83b647ee5856b46a40b3a55e40efdf738ec,"This is the third type of earphones I have purchased within a month and these work really great! If you are just interested in listening to music while working out and not worrying about sound quality, (such as having the bass be powerful in your ears) then these will be perfect for you. I have small ears, so it was nice to be able to bend them into the shape I needed for them to stay in place.",4.0,NO_COMPLAINT,
321,d96ec1615fb26a7a0d91ff953ef4383faaa5bb01b99316540437d636a242cfe1,"Update 8/7/2022: I purchased the liberty 3 pros and was not impressed. I noticed maybe a 10% increased on quality of sound. This Will not be noticed by any random person’s ears. ANC is just the same as the life 2s. Other than multi device connectivity. Not really worth the extra $60 to $80 more you have to pay. I got mine on ebay for $55 dollars so it wasnt a complete loss. Final veredict. You cant go wrong with the life A2. Dont upgrade. One las thing. I could not find a nice comfortable fit on the liberty 3 pros. No matter what ear fins combo i used. Couldnt used them for more than 1 hour. The life A2s i could use for 3 hours plus. No issues. To the point. The ability to adjust the EQ is what sets them apart from soundpeats T2 and airpods pro. Once you apply the custom EQ like in the pictures you will not want to listen to the other ones at all. They would sound terribly. They maintain the transparency mode while making phone calls which helps not feel your ears plugged up and be the mad person yelling while talking on a call (soundpeats cant do this). The passive noise canceling is not as good as the other 2, noise filters in a bit more but with little ANC ON that becomes a non issue. The ANC works very adequate on a loud airplane. Not as good as the airpods pro but about 90% there( and for only 60 dollars), similar ANC than the soundpeats but like i mentioned, once you adjust the EQ. They are miles apart on quality of sound. The other 2 cant come close at all. They dont auto stop music or video when you take them off your ears. Battery life is fantastic. Almost as good as the soundpeats T2 (airpod pro with ANC on dies in 4 hours). They are very comfortable (3 hour flight no pain at all). The ANC may seem weak if you are just in a noisy environment or if you think you can use this while mowing grass. They will not satisfy you. But for airplane rides to watch movies and listen to your music they will do great. Plenty of eartips to ensure a good fit and you can put on any aftermarket tips you want and will fit in their case no problem. The directions tell you to insert them and twist down. But if you want a good tight fit do the oposite (for work outs and running) havent had an issue falling. Get them. Best bang for your buck. A no brainer. I bought all these earbuds with my own money. Nobody paid me to make this review.",5.0,NO_COMPLAINT,
322,332162bfa74d0a5ee32adeb91d44571d409efca15a73e3f602a0fb95bd6798f2,I use the earbuds for swimming and only one side is charging so they're not working and I can't use them,1.0,FUNCTIONALITY,
323,31fd0e0896fde009f935d0effa45cd21677bb7ea54b4820dbe81f9d4208a75a1,Product good. Packgaging could use some improvements. Had to cut one of the buds out of plastic package since it was stuck in there. And there was a loose white thing that looks like a microphone. Never used anything like it before and have no idea how to use due to no instructions or listing on packaging.,4.0,USABILITY_SETUP,
324,d38a55d3394b6ff4602371d308410eca4ea8f8a57eb8668117d84878610c8b62,Left ear stopped working,1.0,FUNCTIONALITY,
325,25282a77317895000438c26a43ab2162e0965f714e5f63763341f434f4f0d674,Bought these headphones to pair with my phone. Doesn’t pair with any of my devices. Can’t even tell if it’s on No instructions. Garbage.,1.0,FUNCTIONALITY,
326,293badc6fc6077fda140443e117fcb50164192c70ef5669b5b43b69b16cfd1ed,"These headphones work as expected. I've had no issues with them to date. I'm still learning to use the controls, but they seem to work as expected: good sound, good noise cancellation. The battery case is nice to have also. EDIT: I have been getting reports from people that I talk to, that the microphone on these headsets sounds like I'm in a box or distant from the phone. It doesn't seem to be an all-the-time thing, but it's enough that I can't use these for my work (where I talk on the phone all day). They are great for listening to music.",4.0,FUNCTIONALITY,
327,4157d8bc3d6f55e0d3d62b183f124f4feb488a70e7066ac17e2ee0e37e0381fd,I use them for work and with Cisco's shoftphone... they work great! Totally recommended!! Great battery and sound! Works great on Windows or Mac,5.0,NO_COMPLAINT,
328,693153ae9996e2f2ae9e363cc652d24f09c418524a9c0d0adbad656bdda4111c,Feels strange on my ears however the buds come in many shapes and sizes so they will almost for sure fit. My biggest problem was mine arrived broken and could barely hear my music.,2.0,SHIPPING,
